year,urbanicity,medianHI,IncarcerationRate,total_pop
1997,"suburban",40509,6.128602756892231e-3,1430016
1997,"suburban",43902,5.401390858145972e-4,44433
1997,"suburban",43419,1.1004521422932467e-3,41801
1997,"suburban",44863,1.3640969678073115e-3,179606
1997,"suburban",42742,1.7349766792095717e-3,88762
1997,"suburban",43980,2.0444348756746946e-3,1124027
1997,"suburban",42749,2.3500763519740983e-3,294033
1997,"suburban",44018,2.575795466246929e-3,679790
1997,"suburban",44239,3.3251833740831297e-3,1308800
1997,"suburban",44027,3.936519784207143e-3,782417
1997,"suburban",43222,6.857827490321254e-3,223686
1997,"suburban",47622,6.585053809296842e-4,159452
1997,"suburban",49369,1.123290376734311e-3,405060
1997,"suburban",49066,1.5144328244709971e-3,929721
1997,"suburban",49439,1.7423933092096926e-3,568184
1997,"suburban",49531,1.922471178681674e-3,952420
1997,"suburban",46286,2.363273885946776e-3,405793
1997,"suburban",47155,2.4915774359744367e-3,426236
1997,"suburban",49470,2.969832563510393e-3,277120
1997,"suburban",47882,3.587962073409115e-3,780666
1997,"suburban",46284,6.075334143377886e-3,86415
1997,"suburban",52624,7.886507234616752e-4,438724
1997,"suburban",52414,1.0922079677816439e-3,562164
1997,"suburban",51218,1.3952908932353307e-3,80270
1997,"suburban",50152,1.8504174197435236e-3,139428
1997,"suburban",52565,2.0563173010736523e-3,1263910
1997,"suburban",52851,2.2671926180083874e-3,642645
1997,"suburban",50748,2.8378083387906572e-3,462681
1997,"suburban",52924,2.861698949270537e-3,555614
1997,"suburban",51044,8.046817849305048e-3,4101
1997,"suburban",54552,8.281997477814227e-4,771553
1997,"suburban",54161,1.0391331521125277e-3,265606
1997,"suburban",53684,1.776239743678813e-3,1828019
1997,"suburban",55040,2.1001908059785873e-3,905632
1997,"suburban",54239,2.6609095163142894e-3,1410420
1997,"suburban",53618,3.2390303152993573e-3,79036
1997,"suburban",54110,5.767723642383523e-3,113563
1997,"suburban",56631,7.557921497732213e-4,1218589
1997,"suburban",59083,1.0425168551656025e-3,291602
1997,"suburban",55906,1.42523073516999e-3,144538
1997,"suburban",56882,1.7066735084528759e-3,795114
1997,"suburban",56229,2.065560793571141e-3,565948
1997,"suburban",56773,2.4237040421986474e-3,1015388
1997,"suburban",57987,2.6637390065578016e-3,679496
1997,"suburban",58994,3.0989093644227155e-3,265900
