state,year,medianHI,IncarcerationRate,total_pop
"GA",2010,129,4.684998179180226e-3,691996
"GA",2010,130,5.411661661661662e-3,63936
"GA",2010,142,5.721071829140708e-3,106099
"GA",2010,137,6.640269228036406e-3,154813
"GA",2010,145,1.0119254545729357e-2,132322
"GA",2010,147,5.60703394314309e-3,920451
"GA",2010,155,4.311394174513299e-3,127337
"GA",2010,151,4.5958444417442765e-3,139909
"GA",2010,148,6.246770936076276e-3,85164
"GA",2010,160,2.9777122449869396e-3,1009164
"GA",2010,176,2.2622016931404306e-3,327557
"GA",2010,173,3.1205577997066975e-3,266619
"GA",2010,202,3.477920831383051e-3,168779
"GA",2010,163,4.3178746348481985e-3,688070
"GA",2010,224,1.8118522485770124e-3,175511
"GA",2011,92,1.987577639751553e-3,4025
"GA",2011,86,3.813384636526041e-3,29108
"GA",2011,87,4.1366268762557615e-3,126915
"GA",2011,85,4.825765857040019e-3,37507
"GA",2011,81,5.6022408963585435e-3,9996
"GA",2011,90,5.845385023093814e-3,66035
"GA",2011,87,6.722077922077922e-3,192500
"GA",2011,87,8.404288867865027e-3,190260
"GA",2011,86,1.1390400251223691e-2,292966
"GA",2011,73,1.5267175572519083e-2,1703
"GA",2011,98,2.948040781230807e-3,16282
"GA",2011,101,3.7835665974686934e-3,29866
"GA",2011,100,4.339005973177054e-3,70984
"GA",2011,99,4.8988594480076616e-3,172285
"GA",2011,100,5.36389984703325e-3,99368
"GA",2011,98,5.743273442388486e-3,44748
"GA",2011,96,7.006787825706153e-3,223783
"GA",2011,98,7.742603493567005e-3,260765
"GA",2011,96,1.0987861029719548e-2,47780
"GA",2011,107,3.846638920418716e-3,47574
"GA",2011,107,4.385090691648395e-3,5017
"GA",2011,105,4.728365266216815e-3,40606
"GA",2011,103,5.395011947431303e-3,53568
"GA",2011,107,5.814736566650119e-3,259857
"GA",2011,107,6.430541442879954e-3,68890
"GA",2011,106,8.383148365829885e-3,239051
"GA",2011,106,9.443448825169256e-3,200880
"GA",2011,114,2.5047823375854744e-3,94619
"GA",2011,121,3.637153249009283e-3,18421
"GA",2011,113,4.153648226428965e-3,27205
"GA",2011,114,4.542973877900202e-3,67797
"GA",2011,114,5.2220853136184945e-3,85215
"GA",2011,113,6.591907031000671e-3,181738
"GA",2011,113,8.769054666659943e-3,198311
"GA",2011,118,9.719618667629742e-3,348882
"GA",2011,126,3.583198779058194e-3,45211
"GA",2011,125,5.200046981943985e-3,93653
"GA",2011,134,5.94597125333583e-3,64077
"GA",2011,125,6.702710352213921e-3,310919
"GA",2011,131,8.492569002123142e-3,17898
"GA",2011,143,3.6324146195326544e-3,80112
"GA",2011,141,4.081119908263382e-3,310454
"GA",2011,137,4.418313186210243e-3,692572
"GA",2011,145,5.645813079076523e-3,85373
"GA",2011,147,6.9157878648937795e-3,26172
"GA",2011,138,7.993856250218173e-3,28647
"GA",2011,143,1.0029107032440013e-2,132614
"GA",2011,155,3.0695390110503404e-3,17918
"GA",2011,147,4.980249509789991e-3,140756
"GA",2011,150,5.827472910253152e-3,106221
"GA",2011,161,4.44044873548841e-3,127915
"GA",2011,156,5.68483155594585e-3,925797
"GA",2011,162,3.049783855075261e-3,808254
"GA",2011,165,4.041502621103692e-3,689595
"GA",2011,180,2.5186325533716795e-3,544343
"GA",2011,166,3.1289791608435044e-3,257592
"GA",2011,200,3.481421600155779e-3,169471
"GA",2011,242,1.9177787709244373e-3,176767
"GA",2012,90,2.8933092224231465e-3,2765
"GA",2012,89,4.15937634261306e-3,160601
"GA",2012,78,4.837993786063027e-3,22530
"GA",2012,88,5.050731794917842e-3,44548
"GA",2012,90,6.0478944367516494e-3,49108
"GA",2012,85,6.550405408563039e-3,128389
"GA",2012,86,7.911654342787771e-3,144976
"GA",2012,86,1.1161403773327918e-2,411149
"GA",2012,75,1.5826494724501757e-2,1706
"GA",2012,98,3.767463764324211e-3,38222
"GA",2012,98,4.710771329325741e-3,63047
"GA",2012,98,5.280263086792395e-3,129539
"GA",2012,98,5.899636767461768e-3,43223
"GA",2012,97,7.250207688241069e-3,317784
"GA",2012,97,7.680296009640681e-3,117834
"GA",2012,98,9.957779557703534e-3,147322
"GA",2012,109,3.0336956914298096e-3,27689
"GA",2012,106,3.6924746658487384e-3,84767
"GA",2012,105,4.374478099142185e-3,105384
"GA",2012,109,4.869533259830945e-3,43536
"GA",2012,102,5.147982062780269e-3,111500
"GA",2012,103,6.150052606270089e-3,276583
"GA",2012,101,6.277792309704421e-3,68814
"GA",2012,103,8.462458781989554e-3,34269
"GA",2012,103,9.793101176160512e-3,364236
"GA",2012,115,2.3303059273422563e-3,66944
"GA",2012,119,3.0656374883670004e-3,18267
"GA",2012,111,3.8044444444444445e-3,28125
"GA",2012,114,4.196008319042581e-3,27407
"GA",2012,115,4.807902443288606e-3,91516
"GA",2012,115,5.708917473623356e-3,13838
"GA",2012,112,6.737583629607596e-3,211797
"GA",2012,118,8.506012553277731e-3,488478
"GA",2012,120,9.328358208955223e-3,16080
"GA",2012,122,3.6715292574987708e-3,30505
"GA",2012,121,5.462572647227557e-3,80182
"GA",2012,123,6.101938262742283e-3,175518
"GA",2012,134,7.504279628966121e-3,100476
"GA",2012,128,7.797419485929087e-3,118116
"GA",2012,143,2.924634420697413e-3,17780
"GA",2012,142,3.3593066709072116e-3,50308
"GA",2012,137,3.987674460757658e-3,99306
"GA",2012,137,4.247400828941477e-3,243443
"GA",2012,135,4.587785343097742e-3,699684
"GA",2012,140,5.60214261487901e-3,85503
"GA",2012,144,6.87839750466523e-3,110927
"GA",2012,143,8.387276397299366e-3,28734
"GA",2012,142,1.0185928856128446e-2,133223
"GA",2012,150,4.869036125330795e-3,143971
"GA",2012,150,5.741712645224959e-3,22293
"GA",2012,156,3.0624898382122048e-3,824166
"GA",2012,154,5.513227635909862e-3,948809
"GA",2012,164,2.3051102413749877e-3,143594
"GA",2012,159,3.143712574850299e-3,207080
"GA",2012,171,3.941930950707999e-3,83969
"GA",2012,168,4.451554566321208e-3,129393
"GA",2012,191,2.6434111752655035e-3,408563
"GA",2012,176,3.744622907189057e-3,32313
"GA",2012,178,4.051476116796848e-3,804645
"GA",2012,241,2.120482986694793e-3,182034
"GA",2013,83,3.5353535353535356e-3,7920
"GA",2013,87,4.008791480931154e-3,129216
"GA",2013,84,4.930793682577028e-3,39953
"GA",2013,88,5.722813118123649e-3,142063
"GA",2013,89,6.6478368696610635e-3,87096
"GA",2013,88,7.81734431747719e-3,180624
"GA",2013,86,1.0996547504929352e-2,384939
"GA",2013,78,1.671641791044776e-2,1675
"GA",2013,94,3.006765221748935e-3,3991
"GA",2013,93,3.108092552089329e-3,8687
"GA",2013,96,3.993816026797217e-3,7762
"GA",2013,97,4.272923741895647e-3,80975
"GA",2013,100,4.957282274676662e-3,148065
"GA",2013,99,5.216824258232801e-3,18402
"GA",2013,98,6.1281811217976e-3,35247
"GA",2013,97,7.424176316192243e-3,437759
"GA",2013,97,9.846733801026108e-3,246173
"GA",2013,106,3.4016427445449264e-3,48212
"GA",2013,106,4.343840911808074e-3,125465
"GA",2013,107,5.006047976622474e-3,83499
"GA",2013,107,5.1568239615710654e-3,28312
"GA",2013,105,5.524569330697543e-3,113312
"GA",2013,109,6.573987285027305e-3,392608
"GA",2013,105,8.228643216080403e-3,63680
"GA",2013,105,9.60639292697441e-3,117630
"GA",2013,112,2.4489015780482853e-3,83711
"GA",2013,116,3.5495572804930373e-3,76911
"GA",2013,111,4.183092422251423e-3,45660
"GA",2013,116,4.7597058928000565e-3,28153
"GA",2013,111,5.146967629914424e-3,16126
"GA",2013,109,5.9297832393322225e-3,265777
"GA",2013,116,6.569297594844234e-3,176579
"GA",2013,115,8.048040611651087e-3,16153
"GA",2013,114,9.029950827000447e-3,89480
"GA",2013,126,2.932551319648094e-3,12276
"GA",2013,132,3.56363919613647e-3,51352
"GA",2013,127,4.116029739535035e-3,184401
"GA",2013,123,5.473208197250835e-3,111452
"GA",2013,123,7.756031289470053e-3,376868
"GA",2013,130,8.87341345613838e-3,17806
"GA",2013,141,3.1520882584712374e-3,17766
"GA",2013,144,3.3809166040570998e-3,29282
"GA",2013,141,4.518789950211151e-3,60857
"GA",2013,135,4.594370804465052e-3,733071
"GA",2013,141,5.086915740683687e-3,146061
"GA",2013,137,5.7236684659770784e-3,150428
"GA",2013,137,6.752475247524752e-3,101000
"GA",2013,139,8.280054501624569e-3,28623
"GA",2013,140,1.002969267705287e-2,133703
"GA",2013,147,4.030994501894425e-3,70206
"GA",2013,147,6.538354454253972e-3,111343
"GA",2013,159,3.0543029563459907e-3,839144
"GA",2013,149,5.272238280552826e-3,974918
"GA",2013,162,2.532721400645929e-3,352980
"GA",2013,164,3.161448741559239e-3,32580
"GA",2013,164,3.9176726400239935e-3,53348
"GA",2013,166,4.294112243960687e-3,130644
"GA",2013,182,2.3124944487444648e-3,315244
"GA",2013,206,3.378040653115628e-3,240080
"GA",2013,169,3.995482998350644e-3,707549
"GA",2013,236,1.9933093209922727e-3,187126
"GA",2014,83,3.098308491040027e-3,11942
"GA",2014,83,3.7243794077328357e-3,121094
"GA",2014,83,4.214185376538654e-3,42001
"GA",2014,84,4.8544524969444496e-3,58091
"GA",2014,87,5.043089690392595e-3,15665
"GA",2014,87,5.440464845159559e-3,108079
"GA",2014,88,6.57073081481835e-3,125709
"GA",2014,84,7.84674984989184e-3,121579
"GA",2014,87,1.0618153795343204e-2,363340
"GA",2014,82,1.4690692069321703e-2,17426
"GA",2014,98,3.538665692251476e-3,51997
"GA",2014,99,4.3814809405579086e-3,34235
"GA",2014,98,4.962273128951125e-3,58844
"GA",2014,93,5.08130081300813e-3,5904
"GA",2014,95,5.86098516075845e-3,77632
"GA",2014,99,6.613478899853034e-3,47630
"GA",2014,95,7.425123529483179e-3,411845
"GA",2014,96,9.48068957722507e-3,300822
"GA",2014,108,2.5074575245341746e-3,46262
"GA",2014,107,3.028400487498615e-3,27077
"GA",2014,106,3.4747569130142786e-3,34247
"GA",2014,107,4.106585017688313e-3,96674
"GA",2014,107,4.651162790697674e-3,133945
"GA",2014,103,4.995261586969807e-3,112907
"GA",2014,104,6.0033152636530624e-3,156247
"GA",2014,110,6.331778980365247e-3,256484
"GA",2014,108,8.894185353660131e-3,68809
"GA",2014,117,2.0600234277174134e-3,24757
"GA",2014,118,3.1697771452598895e-3,30917
"GA",2014,115,3.689236111111111e-3,46080
"GA",2014,123,4.300180330142877e-3,14418
"GA",2014,117,4.669428414070544e-3,41761
"GA",2014,115,5.093499554764025e-3,112300
"GA",2014,115,5.615788893380867e-3,136045
"GA",2014,116,6.220619634968377e-3,346107
"GA",2014,121,7.238814369174417e-3,195474
"GA",2014,110,9.601651358930787e-3,95921
"GA",2014,133,2.8698441280738283e-3,17771
"GA",2014,131,4.17840968044981e-3,71319
"GA",2014,127,5.599298067376296e-3,86618
"GA",2014,132,7.360691890647316e-3,277963
"GA",2014,133,9.161341401345925e-3,17683
"GA",2014,135,3.400319630045224e-3,29409
"GA",2014,137,4.1541025101598525e-3,299463
"GA",2014,133,4.5265648154731285e-3,717321
"GA",2014,138,5.396606773931009e-3,239595
"GA",2014,136,6.793667083587227e-3,187086
"GA",2014,136,7.73403324584427e-3,28575
"GA",2014,144,9.165418172204107e-3,136164
"GA",2014,158,2.867499106097467e-3,855798
"GA",2014,152,4.760645331922771e-3,22686
"GA",2014,146,5.159065243710132e-3,982930
"GA",2014,165,2.2904806669116207e-3,419126
"GA",2014,175,3.0420353982300885e-3,32544
"GA",2014,161,3.5270128772709737e-3,54437
"GA",2014,160,4.248248067611056e-3,132996
"GA",2014,191,2.3786409644518877e-3,258551
"GA",2014,192,3.211658525010024e-3,244422
"GA",2014,177,3.9026716359848914e-3,717201
"GA",2014,228,2.0140416303950303e-3,194137
"HI",1989,100,4.288606031495523e-5,116588
"HI",1995,21,0.0,164
"HI",1995,87,8.683768470802608e-4,140492
"HI",1995,100,1.2616527651223102e-3,57068
"HI",1995,104,1.240115177820625e-3,117731
"HI",1995,112,1.6598611979364625e-3,881399
"HI",1997,24,0.0,169
"HI",1997,92,2.324925676578105e-3,202157
"HI",1997,105,2.8547425430046573e-3,122603
"HI",1997,114,2.062678820946171e-3,886711
"HI",1998,26,0.0,164
"HI",1998,89,1.9680044982959962e-3,145833
"HI",1998,100,2.558650139169822e-3,57843
"HI",1998,105,2.482246714437197e-3,124484
"HI",1998,117,1.6326364937101778e-3,886909
"HI",1999,86,7.620602844117848e-4,146970
"HI",1999,97,1.6648359192640396e-3,58264
"HI",1999,103,1.4206123712322027e-3,126002
"HI",1999,112,7.168002038898358e-4,878906
"HI",2000,88,2.2809077435374282e-3,207812
"HI",2000,104,3.125654409654627e-3,128933
"HI",2000,112,1.972328088621298e-3,876629
"HI",2001,0,0.0,138
"HI",2001,93,2.1493132161412e-3,210765
"HI",2001,111,2.9027137349761888e-3,132290
"HI",2001,120,1.8362965941852497e-3,882755
"HI",2002,0,0.0,133
"HI",2002,94,2.1579347213094885e-3,214557
"HI",2002,110,3.205652658981034e-3,134450
"HI",2002,118,2.075301553219469e-3,890473
"HI",2003,91,2.3626320998690973e-3,219247
"HI",2003,104,3.120703576806407e-3,137469
"HI",2003,115,2.2754947663620375e-3,894311
"HI",2004,96,2.399549078025606e-3,62095
"HI",2004,89,2.5237639083339476e-3,162852
"HI",2004,104,2.796993765479546e-3,140508
"HI",2004,116,2.280844540235265e-3,907997
"HI",2005,84,2.3954302561267735e-3,168237
"HI",2005,102,2.9747228099199848e-3,62863
"HI",2005,98,3.2581243808168336e-3,143334
"HI",2005,108,2.4450516837094213e-3,918181
"HI",2006,93,2.61561490585362e-3,63465
"HI",2006,94,2.2761847685782775e-3,173536
"HI",2006,106,3.1372925920077985e-3,145667
"HI",2006,115,2.361497981561113e-3,926954
"HI",2007,96,2.3490750259058803e-3,242223
"HI",2007,104,2.96597573169743e-3,148012
"HI",2007,112,2.646609065905861e-3,925335
"HI",2008,99,2.2559943905004344e-3,65603
"HI",2008,81,2.319482551540996e-3,181506
"HI",2008,101,3.251280356847844e-3,151325
"HI",2008,111,2.561905577928198e-3,933680
"HI",2009,98,1.8641570702666948e-3,66518
"HI",2009,89,2.2654373764492536e-3,183629
"HI",2009,102,3.2811480756686235e-3,153300
"HI",2009,118,2.3420842535388374e-3,943177
"HI",2010,97,1.6544693028871234e-3,67091
"HI",2010,85,2.3990144589249823e-3,185076
"HI",2010,103,3.2550779862434206e-3,154835
"HI",2010,124,2.2335080764029716e-3,953209
"HI",2011,90,1.7804442478162581e-3,185347
"HI",2011,110,1.3095432967752496e-3,67199
"HI",2012,97,1.6069111923575894e-3,67832
"HI",2012,85,2.1384770835449532e-3,187049
"HI",2012,103,2.6205383899310115e-3,156838
"HI",2012,123,1.9710009373894223e-3,966514
"HI",2013,95,1.414550916541496e-3,68573
"HI",2013,80,1.7449423111496527e-3,189118
"HI",2013,105,1.9975676305823194e-3,158693
"HI",2013,123,1.511831928538286e-3,976299
"HI",2014,95,1.7665814494585356e-3,69626
"HI",2014,84,1.96259584618677e-3,191583
"HI",2014,105,2.304261952970697e-3,161006
"HI",2014,120,1.5501139252577267e-3,985734
"IA",1989,89,2.824858757062147e-4,38940
"IA",1989,87,5.096283353354447e-4,27471
"IA",1989,92,6.937819790130952e-4,11531
"IA",1989,85,7.619047619047619e-4,86625
"IA",1989,86,9.772283078041907e-4,44002
"IA",1989,86,1.4474772539288668e-3,19344
"IA",1989,82,1.977750309023486e-3,8090
"IA",1989,93,3.011388523872098e-4,36528
"IA",1989,94,6.972662354836383e-4,41591
"IA",1989,94,7.719256576212813e-4,16841
"IA",1989,94,1.1356903021923761e-3,40504
"IA",1989,95,1.2788770436455157e-3,97742
"IA",1989,97,2.1296014602981443e-4,32870
"IA",1989,96,5.10712809163647e-4,41119
"IA",1989,99,6.703411291523909e-4,40278
"IA",1989,98,2.105671658953057e-3,139148
"IA",1989,101,3.769886149438287e-4,26526
"IA",1989,102,5.601456378658452e-4,99974
"IA",1989,104,6.747638326585695e-4,16302
"IA",1989,102,8.046481493092566e-4,95694
"IA",1989,105,2.9882309672673777e-4,43504
"IA",1989,106,4.1274558362225524e-4,12114
"IA",1989,105,7.566706491437675e-4,25110
"IA",1989,105,1.079710825274622e-3,42604
"IA",1989,105,2.4419925361025474e-3,123260
"IA",1989,108,3.3681971281687646e-4,56410
"IA",1989,108,5.501946842728965e-4,47256
"IA",1989,111,6.809237480812954e-4,86647
"IA",1989,110,1.9333768778576094e-3,38275
"IA",1989,114,6.482982171799027e-4,64785
"IA",1989,115,9.013780862906898e-4,107613
"IA",1989,115,1.1821222867778364e-3,39759
"IA",1989,116,9.900893992486968e-4,103021
"IA",1989,116,2.465844718427191e-3,150050
"IA",1989,125,1.264184809507624e-3,167697
"IA",1989,121,1.7490216022774494e-3,322466
"IA",1989,127,1.0657392865155934e-3,35656
"IA",1995,92,1.4407275674215478e-3,22211
"IA",1995,94,5.173751832370441e-4,11597
"IA",1995,100,9.715812484819043e-4,16468
"IA",1995,100,8.802816901408451e-4,7952
"IA",1995,112,1.0240655401945725e-3,17577
"IA",1995,119,1.3527223537368955e-3,17742
"IA",1997,92,2.4257670365212705e-3,22261
"IA",1997,94,6.990562740300594e-4,11444
"IA",1997,96,5.851375073142189e-4,10254
"IA",1997,100,8.828351620633119e-4,7929
"IA",1997,97,1.0013768932281887e-3,7989
"IA",1997,101,1.082511426509502e-3,16628
"IA",1997,104,3.2255983484936454e-4,15501
"IA",1997,109,1.0191371305627902e-3,17662
"IA",1997,120,1.325820351342393e-3,18102
"IA",1998,91,2.9307002119121693e-3,22179
"IA",1998,91,7.890583903208837e-4,11406
"IA",1998,99,8.831693161746152e-4,7926
"IA",1998,101,1.147828188243823e-3,16553
"IA",1998,104,1.0256410256410256e-3,17550
"IA",1998,118,1.3291244392756273e-3,18057
"IA",1999,91,3.452819045022943e-3,22011
"IA",1999,94,8.836264027569144e-4,11317
"IA",1999,96,1.2283503255128363e-3,16282
"IA",1999,100,8.871989860583017e-4,7890
"IA",1999,102,1.0381221523732625e-3,17339
"IA",1999,102,1.0003751406777541e-3,7997
"IA",1999,118,1.320277258224227e-3,18178
"IA",2000,92,5.920078934385792e-4,10135
"IA",2000,92,3.950594859685769e-3,22022
"IA",2000,96,9.633911368015414e-4,11418
"IA",2000,98,1.2971770955587127e-3,16189
"IA",2000,102,8.86749429946795e-4,7894
"IA",2000,104,1.0368663594470047e-3,17360
"IA",2000,106,1.0006253908692933e-3,7995
"IA",2000,121,1.3187537776800924e-3,18199
"IA",2001,94,5.969555268132525e-4,10051
"IA",2001,94,4.497269514937359e-3,21791
"IA",2001,99,1.0555018031489136e-3,11369
"IA",2001,100,1.3574381440118468e-3,16207
"IA",2001,107,1.043115438108484e-3,17256
"IA",2001,109,1.016002032004064e-3,7874
"IA",2001,126,1.3240648791790798e-3,18126
"IA",2002,93,6.063055780113178e-4,9896
"IA",2002,95,5.036270387654207e-3,21643
"IA",2002,97,1.425826049221995e-3,16131
"IA",2002,100,1.147396293027361e-3,11330
"IA",2002,107,1.0534940887276132e-3,17086
"IA",2002,109,3.349859305909152e-4,14926
"IA",2002,127,1.322314049586777e-3,18150
"IA",2003,90,5.554526939455656e-3,21604
"IA",2003,91,6.155108740254411e-4,9748
"IA",2003,91,1.4820303816228233e-3,16194
"IA",2003,98,1.2515644555694619e-3,11186
"IA",2003,100,9.050943884147918e-4,7734
"IA",2003,104,3.3469442399089634e-4,14939
"IA",2003,105,1.0597586105387106e-3,16985
"IA",2003,107,1.0331912695337724e-3,7743
"IA",2003,123,1.3169446883230904e-3,18224
"IA",2004,90,1.5339305436249846e-3,16298
"IA",2004,90,6.117207564791035e-3,21415
"IA",2004,94,6.151953245155337e-4,9753
"IA",2004,98,1.3561160835367507e-3,11061
"IA",2004,102,9.054456085887983e-4,7731
"IA",2004,105,1.0613207547169811e-3,16960
"IA",2004,107,1.045068582625735e-3,7655
"IA",2004,121,1.31521262604121e-3,18248
"IA",2005,90,6.206957704016789e-4,33833
"IA",2005,87,1.0280027961676057e-3,24319
"IA",2005,89,1.2927488541544247e-3,68072
"IA",2005,89,1.5936059625380015e-3,40788
"IA",2005,87,2.0353274696518135e-3,55028
"IA",2005,90,2.330187580100198e-3,8583
"IA",2005,84,6.476842233899548e-3,57281
"IA",2005,97,8.081352279614789e-4,44547
"IA",2005,95,1.0985336963270766e-3,41874
"IA",2005,96,1.2864663737481693e-3,50526
"IA",2005,95,1.470453083356309e-3,10881
"IA",2005,97,3.0501089324618735e-3,9180
"IA",2005,96,3.920914985991063e-3,125991
"IA",2005,99,4.6368606013276063e-4,40976
"IA",2005,99,1.0504201680672268e-3,7616
"IA",2005,99,5.153930731170973e-3,14552
"IA",2005,98,6.892789844292374e-3,40332
"IA",2005,99,8.022295525936656e-3,127021
"IA",2005,102,7.515902549907426e-4,54551
"IA",2005,100,1.001589478955734e-3,45927
"IA",2005,101,1.6978271854471956e-3,49475
"IA",2005,102,1.8178245062395598e-3,20354
"IA",2005,103,3.651910572726463e-3,22454
"IA",2005,100,5.5672091381761424e-3,100589
"IA",2005,105,8.196183856796276e-4,30502
"IA",2005,106,9.989716468341413e-4,68070
"IA",2005,106,1.311606949973768e-3,64806
"IA",2005,104,1.5456674473067916e-3,21350
"IA",2005,105,2.540511949221818e-3,124778
"IA",2005,105,5.145538011400898e-3,39646
"IA",2005,109,1.2617159336697908e-3,16644
"IA",2005,108,1.7199966660857574e-3,131977
"IA",2005,108,2.7432273132897795e-3,90769
"IA",2005,114,6.704566088863436e-4,71593
"IA",2005,116,1.0726982959421356e-3,97884
"IA",2005,112,1.2300673182295977e-3,44713
"IA",2005,111,2.0333021926691214e-3,18197
"IA",2005,113,2.347793607598314e-3,37482
"IA",2005,110,4.490121732189184e-3,90198
"IA",2005,120,1.5431063401543106e-3,14905
"IA",2005,119,5.954220621534852e-3,158543
"IA",2005,121,2.2605354425010602e-3,200395
"IA",2005,127,5.362649148679448e-4,14918
"IA",2005,130,1.730542929001592e-3,43339
"IA",2005,127,5.460742300077689e-3,399030
"IA",2005,151,1.1688850345009615e-3,53042
"IA",2006,88,5.274818018778352e-4,9479
"IA",2006,89,9.942101877302766e-4,68396
"IA",2006,92,1.3673210274440864e-3,61434
"IA",2006,85,1.7177914110429449e-3,12225
"IA",2006,83,1.9648043738253887e-3,23412
"IA",2006,85,2.7864108884363948e-3,9331
"IA",2006,93,4.515492811543053e-3,38534
"IA",2006,88,6.416437299486335e-3,57041
"IA",2006,95,7.66199649737303e-4,18272
"IA",2006,96,1.0555300596603947e-3,43580
"IA",2006,95,1.3375906109768727e-3,46352
"IA",2006,93,1.5063919876231577e-3,24562
"IA",2006,94,2.0225003160156746e-3,7911
"IA",2006,94,2.8066236317709796e-3,17815
