state,year,medianHI,IncarcerationRate,total_pop
"SD",2001,37864,4.5138193014739375e-3,219548
"SD",2001,20145,7.489514679448772e-4,6676
"SD",2001,45636,3.188933381871132e-3,206025
"SD",2001,31582,2.8188147393445407e-3,29445
"SD",2001,28390,3.39429758006549e-3,25042
"SD",2001,35935,3.7183297371385145e-3,73689
"SD",2002,0,NaN,0
"SD",2002,0,NaN,0
"SD",2002,28606,3.061977202187922e-3,71849
"SD",2002,34217,4.436749269559571e-3,27723
"SD",2002,37969,4.450361354127044e-3,236610
"SD",2002,15025,0.0,1977
"SD",2002,46653,3.717436593337283e-3,209284
"SD",2002,31392,2.6758232409942306e-3,64653
"SD",2002,23029,2.1651354672596406e-3,17089
"SD",2002,35959,4.226137032106257e-3,64598
"SD",2003,0,NaN,0
"SD",2003,0,NaN,0
"SD",2003,32422,2.3672641190395673e-3,50269
"SD",2003,37692,3.8854155628554273e-3,113244
"SD",2003,46235,3.938003346226887e-3,185881
"SD",2003,17136,0.0,1978
"SD",2003,59703,2.1534320323014803e-3,29720
"SD",2003,34693,4.258662035888531e-3,48372
"SD",2003,29092,3.603574746148179e-3,62438
"SD",2003,39791,5.230527655196686e-3,184685
"SD",2004,0,NaN,0
"SD",2004,0,NaN,0
"SD",2004,0,NaN,0
"SD",2004,0,NaN,0
"SD",2004,41246,5.024191481985761e-3,199037
"SD",2004,17787,0.0,1977
"SD",2004,48989,3.7158192269825642e-3,220409
"SD",2004,34489,2.9858051884483604e-3,102150
"SD",2004,29968,3.744287208854138e-3,72644
"SD",2004,38688,4.010491902987912e-3,105224
"SD",2005,0,NaN,0
"SD",2005,0,NaN,0
"SD",2005,0,NaN,0
"SD",2005,0,NaN,0
"SD",2005,46241,4.569303732648463e-3,190401
"SD",2005,28942,3.431185665268776e-3,41968
"SD",2005,59583,1.7920110989074513e-3,34598
"SD",2005,38931,3.916872817867607e-3,227988
"SD",2005,33753,4.09029719374547e-3,96570
"SD",2005,42073,6.638113904549891e-3,123981
"SD",2006,30458,3.7395111273257936e-3,21928
"SD",2006,41332,2.8305109560294766e-3,40982
"SD",2006,36676,3.65966577992034e-3,68039
"SD",2006,42151,3.964941569282137e-3,43128
"SD",2006,50166,4.451201929378458e-3,190735
"SD",2006,24433,2.0332090816672314e-3,8853
"SD",2006,64182,1.6537888030364646e-3,36885
"SD",2006,39931,4.838185765818132e-3,58493
"SD",2006,33654,3.941988839909974e-3,75089
"SD",2006,43972,5.777815620780674e-3,164422
"SD",2007,26893,4.901960784313725e-3,2040
"SD",2007,38063,3.0053268067952777e-3,55568
"SD",2007,32786,3.17218627077782e-3,15762
"SD",2007,39873,2.8394051686799174e-3,20779
"SD",2007,44651,5.00438596491228e-3,228000
"SD",2007,20502,0.0,4718
"SD",2007,52326,3.988354332933406e-3,244211
"SD",2007,35794,4.728345304302794e-3,44413
"SD",2007,29632,4.914004914004914e-3,7733
"SD",2007,42201,4.395955295369878e-3,93950
"SD",2008,0,NaN,0
"SD",2008,0,NaN,0
"SD",2008,0,NaN,0
"SD",2008,0,NaN,0
"SD",2008,0,NaN,0
"SD",2008,0,NaN,0
"SD",2008,0,NaN,0
"SD",2008,0,NaN,0
"SD",2008,0,NaN,0
"SD",2008,48314,4.253214366412971e-3,725804
"SD",2009,0,NaN,0
"SD",2009,0,NaN,0
"SD",2009,0,NaN,0
"SD",2009,0,NaN,0
"SD",2009,0,NaN,0
"SD",2009,0,NaN,0
"SD",2009,0,NaN,0
"SD",2009,0,NaN,0
"SD",2009,0,NaN,0
"SD",2009,46782,4.317762525756316e-3,742051
"SD",2010,0,NaN,0
"SD",2010,0,NaN,0
"SD",2010,0,NaN,0
"SD",2010,0,NaN,0
"SD",2010,54989,6.8734578780401834e-3,17022
"SD",2010,33886,4.4444444444444444e-3,24525
"SD",2010,71922,2.48218567424268e-3,59222
"SD",2010,45719,5.3178192395973e-3,220015
"SD",2010,39806,3.7787612909905015e-3,115911
"SD",2010,49209,4.151685914143548e-3,291207
"SD",2011,0,NaN,0
"SD",2011,0,NaN,0
"SD",2011,0,NaN,0
"SD",2011,0,NaN,0
"SD",2011,63232,6.557480913612317e-3,31567
"SD",2011,34935,3.65588052271313e-3,25712
"SD",2011,76907,1.6819368831053865e-3,45186
"SD",2011,49565,4.811542991755006e-3,509400
"SD",2011,41600,4.251607979941132e-3,119249
"SD",2011,54369,4.598758335249482e-3,4349
"SD",2012,0,NaN,0
"SD",2012,0,NaN,0
"SD",2012,0,NaN,0
"SD",2012,0,NaN,0
"SD",2012,63888,4.273504273504274e-3,18018
"SD",2012,38205,4.379156522165395e-3,61199
"SD",2012,78360,1.7947184001367404e-3,46804
"SD",2012,48861,4.906452144912133e-3,436568
"SD",2012,43352,3.727573593450618e-3,86115
"SD",2012,52619,4.655655365594514e-3,103530
"SD",2013,0,NaN,0
"SD",2013,0,NaN,0
"SD",2013,0,NaN,0
"SD",2013,0,NaN,0
"SD",2013,0,NaN,0
"SD",2013,0,NaN,0
"SD",2013,0,NaN,0
"SD",2013,0,NaN,0
"SD",2013,0,NaN,0
"SD",2013,51194,4.478799681685308e-3,750201
"SD",2014,0,NaN,0
"SD",2014,0,NaN,0
"SD",2014,0,NaN,0
"SD",2014,0,NaN,0
"SD",2014,59629,6.908378245957864e-3,20410
"SD",2014,34363,3.0182232346241456e-3,17560
"SD",2014,78073,2.3967466097632633e-3,64671
"SD",2014,48555,5.879509514743166e-3,202738
"SD",2014,43365,4.159015335748672e-3,100745
"SD",2014,54309,3.973171434769559e-3,336507
"TN",1989,0,NaN,0
"TN",1989,0,NaN,0
"TN",1989,0,NaN,0
"TN",1989,0,NaN,0
"TN",1989,31006,1.982481053948793e-3,284492
"TN",1989,18531,1.8651886654414307e-3,621921
"TN",1989,43015,2.3413541679921618e-3,78587
"TN",1989,26038,3.8664461293282464e-3,1656560
"TN",1989,22880,2.446199915892052e-3,1103344
"TN",1989,27773,3.4873196068147595e-3,945712
"TN",1995,0,NaN,0
"TN",1995,0,NaN,0
"TN",1995,0,NaN,0
"TN",1995,0,NaN,0
"TN",1995,0,NaN,0
"TN",1995,0,NaN,0
"TN",1995,0,NaN,0
"TN",1995,0,NaN,0
"TN",1995,0,NaN,0
"TN",1995,32421,3.6071479107519728e-3,5314448
"TN",1997,0,NaN,0
"TN",1997,0,NaN,0
"TN",1997,0,NaN,0
"TN",1997,0,NaN,0
"TN",1997,43572,2.5270884967472183e-3,369991
"TN",1997,25753,2.54101251790586e-3,833526
"TN",1997,63959,2.1756793355601697e-3,110770
"TN",1997,34542,4.356937286581038e-3,2515299
"TN",1997,30558,2.9430690084589223e-3,937117
"TN",1997,38938,5.017361399544782e-3,722292
"TN",1998,0,NaN,0
"TN",1998,0,NaN,0
"TN",1998,0,NaN,0
"TN",1998,0,NaN,0
"TN",1998,44861,2.3449972519563453e-3,382090
"TN",1998,27133,2.607498300594356e-3,860595
"TN",1998,66335,2.128532594758168e-3,116982
"TN",1998,36787,4.351992550269439e-3,2216456
"TN",1998,32635,3.6340273002919395e-3,1330755
"TN",1998,41170,5.697804966586662e-3,652883
"TN",1999,0,NaN,0
"TN",1999,0,NaN,0
"TN",1999,0,NaN,0
"TN",1999,0,NaN,0
"TN",1999,48457,3.207000423782199e-4,87309
"TN",1999,26583,2.7578861613716077e-3,567101
"TN",1999,69690,2.010958502609361e-3,122827
"TN",1999,38067,4.834900453113894e-3,2808124
"TN",1999,32070,3.3172655168983386e-3,1658595
"TN",1999,44686,3.0753485732814526e-3,394752
"TN",2000,0,NaN,0
"TN",2000,0,NaN,0
"TN",2000,0,NaN,0
"TN",2000,0,NaN,0
"TN",2000,48677,2.3678615937248004e-3,272820
"TN",2000,27523,2.879515583207031e-3,546967
"TN",2000,72031,2.1539950364462203e-3,128134
"TN",2000,40011,4.876737658078254e-3,2868516
"TN",2000,33327,3.2196766586696903e-3,1659794
"TN",2000,46140,3.139908370536217e-3,221981
"TN",2001,0,NaN,0
"TN",2001,0,NaN,0
"TN",2001,0,NaN,0
"TN",2001,0,NaN,0
"TN",2001,50087,5.163700285651505e-4,91020
"TN",2001,26740,3.067283999970926e-3,550324
"TN",2001,72898,2.1503591477032655e-3,132536
"TN",2001,39319,5.143882524517361e-3,2886730
"TN",2001,32480,3.514520534815738e-3,1669360
"TN",2001,45956,3.475061324611611e-3,415820
"TN",2002,0,NaN,0
"TN",2002,0,NaN,0
"TN",2002,0,NaN,0
"TN",2002,0,NaN,0
"TN",2002,51061,7.954166801027592e-4,93033
"TN",2002,27402,3.288958496476116e-3,638500
"TN",2002,75210,2.168627193270684e-3,136953
"TN",2002,39418,5.2032507915539365e-3,2882621
"TN",2002,33045,3.7622969656982306e-3,1618692
"TN",2002,46392,3.675029745212018e-3,426119
"TN",2003,0,NaN,0
"TN",2003,0,NaN,0
"TN",2003,0,NaN,0
"TN",2003,0,NaN,0
"TN",2003,52720,9.902658969280689e-4,94924
"TN",2003,28199,3.6893005336869258e-3,606348
"TN",2003,76142,2.3471200202994165e-3,141876
"TN",2003,39718,5.184967781507839e-3,3032420
"TN",2003,33726,4.0011673271280685e-3,1432332
"TN",2003,46962,3.826549511772289e-3,539912
"TN",2004,0,NaN,0
"TN",2004,0,NaN,0
"TN",2004,0,NaN,0
"TN",2004,0,NaN,0
"TN",2004,54692,1.3897610640422487e-3,97139
"TN",2004,31403,3.734226909927232e-3,1293976
"TN",2004,79692,2.190736507979571e-3,147439
"TN",2004,41789,4.989172193831322e-3,1765824
"TN",2004,37946,5.292045950447765e-3,2115061
"TN",2004,48671,3.5736817469523984e-3,491370
"TN",2005,0,NaN,0
"TN",2005,0,NaN,0
"TN",2005,40756,5.2522218339790825e-3,3108018
"TN",2005,48400,3.777370119014269e-3,221318
"TN",2005,53367,3.1628455777519215e-3,244084
"TN",2005,29610,4.298470758976564e-3,595328
"TN",2005,79053,2.4205218723028703e-3,154099
"TN",2005,45472,2.569076705290201e-3,228876
"TN",2005,34571,4.392950127690283e-3,1285924
"TN",2005,49240,3.4743497816309235e-3,153410
"TN",2006,0,NaN,0
"TN",2006,0,NaN,0
"TN",2006,0,NaN,0
"TN",2006,0,NaN,0
"TN",2006,59825,2.661600624897538e-3,103697
"TN",2006,32746,3.7446068471707716e-3,1294929
"TN",2006,81898,2.130918703907302e-3,161902
"TN",2006,45829,3.577301839158728e-3,1245352
"TN",2006,40398,5.403411429750308e-3,3087679
"TN",2006,52615,3.7300870531777885e-3,187127
"TN",2007,36055,3.996457557957043e-3,1070448
"TN",2007,51034,3.5651585724719654e-3,518911
"TN",2007,45241,5.498927802666862e-3,2457570
"TN",2007,52090,3.6493516577374018e-3,38637
"TN",2007,60154,2.828854314002829e-3,106757
"TN",2007,30818,4.119831393014853e-3,398560
"TN",2007,83924,1.9760048131938135e-3,169534
"TN",2007,48099,2.2996373417873525e-3,333096
"TN",2007,40308,4.7318325279523486e-3,1045261
"TN",2007,54271,3.2744296809460666e-3,36953
"TN",2008,0,NaN,0
"TN",2008,0,NaN,0
"TN",2008,0,NaN,0
"TN",2008,0,NaN,0
"TN",2008,0,NaN,0
"TN",2008,34220,4.0415776912448185e-3,1273760
"TN",2008,93166,1.8860613796168617e-3,175498
"TN",2008,46394,4.988053101365086e-3,2971901
"TN",2008,40803,5.162481632228449e-3,1230416
"TN",2008,55581,3.3465584489691795e-3,595836
"TN",2009,0,NaN,0
"TN",2009,0,NaN,0
"TN",2009,45192,4.743052827301661e-3,1886127
"TN",2009,53624,2.73537227114052e-3,38386
"TN",2009,60616,2.5189141076991544e-3,112350
"TN",2009,32642,3.927896834766183e-3,1152016
"TN",2009,87474,1.735687509704323e-3,180332
"TN",2009,50841,2.9143880954497184e-3,213767
"TN",2009,40004,5.278195201688051e-3,2305144
"TN",2009,53994,3.548721335640122e-3,417897
"TN",2010,35445,4.38424928534276e-3,1178537
"TN",2010,51086,3.499222395023328e-3,105452
"TN",2010,43941,5.5541877358411765e-3,2514139
"TN",2010,51815,2.8904155495978554e-3,262592
"TN",2010,56270,2.6828690917699047e-3,114057
"TN",2010,30608,4.706425519285038e-3,424526
"TN",2010,82273,1.7516862026062472e-3,183252
"TN",2010,47511,3.0272763978695084e-3,517627
"TN",2010,39863,4.808102620490357e-3,1007674
"TN",2010,53935,2.4194177788183875e-3,38439
"TN",2011,0,NaN,0
"TN",2011,0,NaN,0
"TN",2011,0,NaN,0
"TN",2011,0,NaN,0
"TN",2011,0,NaN,0
"TN",2011,0,NaN,0
"TN",2011,0,NaN,0
"TN",2011,0,NaN,0
"TN",2011,0,NaN,0
"TN",2011,43440,4.972873945740339e-3,6355882
"TN",2012,0,NaN,0
"TN",2012,0,NaN,0
"TN",2012,0,NaN,0
"TN",2012,0,NaN,0
"TN",2012,0,NaN,0
"TN",2012,35802,5.102300839854326e-3,1883660
"TN",2012,93003,1.6560949069773614e-3,188395
"TN",2012,53298,3.2890236838811642e-3,687134
"TN",2012,44712,5.524472663972984e-3,3520336
"TN",2012,57676,2.946315392784953e-3,116756
"TN",2013,0,NaN,0
"TN",2013,0,NaN,0
"TN",2013,0,NaN,0
"TN",2013,0,NaN,0
"TN",2013,0,NaN,0
"TN",2013,34993,4.624545844989495e-3,1292235
"TN",2013,93241,1.5020225510558184e-3,193073
"TN",2013,48235,5.138127689960146e-3,1789757
"TN",2013,43039,5.401798127722681e-3,2427525
"TN",2013,56391,3.2057023536111607e-3,748042
"TN",2014,0,NaN,0
"TN",2014,0,NaN,0
"TN",2014,0,NaN,0
"TN",2014,0,NaN,0
"TN",2014,0,NaN,0
"TN",2014,37049,4.884997227128119e-3,1855477
"TN",2014,97936,1.753848163987316e-3,198991
"TN",2014,52494,3.1232338856004046e-3,773237
"TN",2014,45771,5.270181282459847e-3,3328728
"TN",2014,59075,3.5280758323769272e-3,329358
"TX",1989,16562,2.334233993145777e-3,1158410
"TX",1989,27090,4.229597897971109e-3,1033668
"TX",1989,22681,3.2551785037425182e-3,2400790
"TX",1989,28224,2.910145556602331e-3,405478
"TX",1989,31449,4.603385369871947e-3,3600611
"TX",1989,12059,1.4857245144544885e-3,111730
"TX",1989,42849,1.5619207932024786e-3,758041
"TX",1989,24591,3.790547681634644e-3,2361664
"TX",1989,19954,3.325226893602702e-3,1806794
"TX",1989,29667,5.2602600427038015e-3,3036732
"TX",1995,0,NaN,0
"TX",1995,0,NaN,0
"TX",1995,0,NaN,0
"TX",1995,0,NaN,0
"TX",1995,41409,5.77781334714093e-3,1861777
"TX",1995,21505,3.565008590860595e-3,1888635
"TX",1995,54043,2.7688779128545345e-3,1192902
"TX",1995,35466,7.160595743322289e-3,3946599
"TX",1995,28473,5.107093493999108e-3,6625099
"TX",1995,37862,7.085704098762497e-3,3365650
"TX",1997,0,NaN,0
"TX",1997,0,NaN,0
"TX",1997,0,NaN,0
"TX",1997,0,NaN,0
"TX",1997,30435,6.172994690904603e-3,437551
"TX",1997,16626,1.562775136467688e-3,45432
"TX",1997,32632,5.577495619318122e-3,2008249
"TX",1997,25768,3.6636942272096863e-3,758524
"TX",1997,21754,4.801181829373384e-3,16246
"TX",1997,27813,5.454464450512032e-3,157119
"TX",1998,0,NaN,0
"TX",1998,0,NaN,0
"TX",1998,0,NaN,0
"TX",1998,0,NaN,0
"TX",1998,40662,4.516818274653973e-3,254604
"TX",1998,20576,3.037605137925889e-3,676849
"TX",1998,47658,4.4440007339211895e-3,370612
"TX",1998,31015,5.6806982517365e-3,1100921
"TX",1998,26189,4.043898891508914e-3,1270556
"TX",1998,33968,5.8423416883351155e-3,2272890
"TX",1999,0,NaN,0
"TX",1999,0,NaN,0
"TX",1999,0,NaN,0
"TX",1999,0,NaN,0
"TX",1999,33382,4.91825115186125e-3,292787
"TX",1999,21004,1.8197088465845466e-3,50008
"TX",1999,36702,5.846097333334999e-3,1600726
"TX",1999,30107,7.25752530071991e-3,308094
"TX",1999,27532,3.921866420552122e-3,855970
"TX",1999,31795,7.234472414109772e-3,392012
"TX",2000,0,NaN,0
"TX",2000,0,NaN,0
"TX",2000,0,NaN,0
"TX",2000,0,NaN,0
"TX",2000,0,NaN,0
"TX",2000,0,NaN,0
"TX",2000,0,NaN,0
"TX",2000,0,NaN,0
"TX",2000,0,NaN,0
"TX",2000,36838,7.208945315741433e-3,385632
"TX",2001,0,NaN,0
"TX",2001,0,NaN,0
"TX",2001,32753,7.7727445730490586e-3,454537
"TX",2001,36419,5.570865558420008e-3,33747
"TX",2001,40942,0.0,66
"TX",2001,23544,2.8838659392049883e-3,12830
"TX",2001,45064,5.553121859458345e-3,155228
"TX",2001,34951,3.6326556624816774e-3,47073
"TX",2001,29520,4.319115353896475e-3,841376
"TX",2001,36937,0.0,313
"TX",2002,0,NaN,0
"TX",2002,0,NaN,0
"TX",2002,0,NaN,0
"TX",2002,0,NaN,0
"TX",2002,0,NaN,0
"TX",2002,0,NaN,0
"TX",2002,0,NaN,0
"TX",2002,0,NaN,0
"TX",2002,26607,5.119311430131355e-3,155685
"TX",2002,35144,6.933657756987529e-3,891016
"TX",2003,0,NaN,0
"TX",2003,0,NaN,0
"TX",2003,0,NaN,0
"TX",2003,0,NaN,0
"TX",2003,0,NaN,0
"TX",2003,0,NaN,0
"TX",2003,0,NaN,0
"TX",2003,0,NaN,0
"TX",2003,0,NaN,0
"TX",2003,33239,6.038597140924533e-3,1323155
"TX",2004,0,NaN,0
"TX",2004,0,NaN,0
"TX",2004,32505,8.498395973746947e-3,135908
"TX",2004,35149,8.768084173608066e-3,98083
"TX",2004,39157,7.070466124760699e-3,163497
"TX",2004,26027,7.603675887484256e-3,21437
"TX",2004,42740,8.048348964286273e-3,4790175
"TX",2004,33740,8.97605744676766e-3,312498
"TX",2004,29499,8.328720908779421e-3,37941
"TX",2004,35734,6.099266968832186e-3,17871
"TX",2005,25338,4.4615455438251905e-3,1303360
"TX",2005,42792,9.13684263726286e-3,2295213
"TX",2005,36955,8.583647438533513e-3,3547909
"TX",2005,44073,8.293972242249648e-3,3819762
"TX",2005,49448,6.176727577543564e-3,3378488
"TX",2005,18405,2.5836121481443205e-3,77411
"TX",2005,66012,2.9804002658832904e-3,2456717
"TX",2005,41703,6.58544019354822e-3,2316322
"TX",2005,31804,6.823998657120375e-3,2746337
"TX",2005,46047,6.519902732475244e-3,819184
"TX",2006,28180,4.812339657758745e-3,1387267
"TX",2006,44199,6.604789660415611e-3,189408
"TX",2006,37662,8.687398622754847e-3,3366140
"TX",2006,44955,8.685159950295049e-3,2498745
"TX",2006,52981,5.89971434560344e-3,4742094
"TX",2006,20239,2.8662069303413726e-3,81641
"TX",2006,70860,2.835362955390565e-3,2177499
"TX",2006,42473,7.0556463359092965e-3,2749004
"TX",2006,32746,6.32947046515371e-3,2236680
"TX",2006,47144,7.933855323724499e-3,3913482
"TX",2007,29969,4.85347175328341e-3,1390551
"TX",2007,46468,8.429205924025403e-3,2514709
"TX",2007,39965,8.938071728680582e-3,3168133
"TX",2007,47644,7.403514889291055e-3,407239
"TX",2007,55240,5.802287534753742e-3,4559581
"TX",2007,23626,3.3926085194127703e-3,113482
"TX",2007,74997,2.753586812505103e-3,2314799
"TX",2007,44439,6.885244815452985e-3,2716679
"TX",2007,34746,6.213697459458295e-3,2181149
"TX",2007,50198,7.566689130263318e-3,4450163
"TX",2008,30978,4.666976844064278e-3,1536755
"TX",2008,49039,6.617445695935387e-3,733969
"TX",2008,44861,7.507492955590462e-3,4024113
"TX",2008,50517,3.990109527167558e-3,112027
"TX",2008,58322,5.626590006759666e-3,4898171
"TX",2008,24340,3.1371676493492048e-3,89890
"TX",2008,78015,2.739867809037258e-3,2415445
"TX",2008,47086,8.596435994499944e-3,2791971
"TX",2008,37960,7.360440187283859e-3,3446533
"TX",2008,52454,7.713018617639281e-3,4238937
"TX",2009,0,NaN,0
"TX",2009,0,NaN,0
"TX",2009,0,NaN,0
"TX",2009,0,NaN,0
"TX",2009,54696,5.863697455593172e-3,4503643
"TX",2009,30478,5.0292783004604975e-3,1845394
"TX",2009,72989,3.0075585133608213e-3,3294034
"TX",2009,45197,7.438148205778518e-3,6439506
"TX",2009,37950,7.695331527358805e-3,4446722
"TX",2009,50529,7.182944165881404e-3,4243803
"TX",2010,33225,5.857303996566294e-3,2129478
"TX",2010,49417,5.666621006870598e-3,554828
"TX",2010,42306,8.915927625146822e-3,2508993
"TX",2010,51273,6.694346902542556e-3,7375178
"TX",2010,66649,3.7118914729488625e-3,1922470
"TX",2010,26487,3.3227021680909464e-3,179974
"TX",2010,77592,2.1471804676466335e-3,1445151
"TX",2010,47113,7.07119478602903e-3,4697226
"TX",2010,37683,7.181885283975679e-3,3069946
"TX",2010,57791,5.194889474751572e-3,1232750
"TX",2011,32298,4.866528836546007e-3,1883478
"TX",2011,50896,7.079590071523879e-3,4175948
"TX",2011,43053,8.925257615740643e-3,2594659
"TX",2011,52164,4.191517466562212e-3,174877
"TX",2011,60520,4.888548171337234e-3,1810558
"TX",2011,26408,3.2392959680439394e-3,160220
"TX",2011,77139,2.6952675743011716e-3,2619777
"TX",2011,46933,6.990458602183242e-3,5309809
"TX",2011,38561,7.586101763260516e-3,3050315
"TX",2011,53425,5.829456175852357e-3,3443889
"TX",2012,33805,5.567758829872412e-3,2326789
"TX",2012,51318,6.52603128998931e-3,4462130
"TX",2012,47027,7.60324258637879e-3,3698159
"TX",2012,56001,5.965216252403484e-3,2534862
"TX",2012,68686,3.672517195201004e-3,2107274
"TX",2012,25188,4.220601812597743e-3,106146
"TX",2012,83797,2.155816876110126e-3,1501519
"TX",2012,49403,6.321896744794432e-3,2730826
"TX",2012,40916,7.389956923466192e-3,4173502
"TX",2012,58525,4.787099897346798e-3,1970713
"TX",2013,35119,6.182952163276122e-3,2113230
"TX",2013,55822,7.7091488815728415e-3,183159
"TX",2013,48403,7.060067636496984e-3,6615659
"TX",2013,56956,5.81017445817332e-3,1961559
"TX",2013,71408,3.7052452323739094e-3,2311318
"TX",2013,26436,4.1883046756881126e-3,106487
"TX",2013,84578,2.1464269693758724e-3,1544893
"TX",2013,52523,6.56864064589091e-3,4851841
"TX",2013,41078,6.606522167561888e-3,3983185
"TX",2013,60213,4.8252652413140985e-3,2360492
"TX",2014,36188,5.84627777524347e-3,1797554
"TX",2014,54155,6.0465825353498434e-3,4683472
"TX",2014,49557,7.105383799850302e-3,3509733
"TX",2014,55681,8.15122315628221e-3,423004
"TX",2014,62545,4.535665649709164e-3,1894540
"TX",2014,31530,4.515173595755831e-3,635413
"TX",2014,79191,2.964556183766134e-3,3851504
"TX",2014,50867,6.303169839595878e-3,2826673
"TX",2014,42401,7.412046687066561e-3,4180087
"TX",2014,58261,5.412222144074933e-3,2658797
"UT",1989,0,NaN,0
"UT",1989,0,NaN,0
"UT",1989,0,NaN,0
"UT",1989,0,NaN,0
"UT",1989,30867,1.7453610141466103e-3,903538
"UT",1989,19926,1.8284321194575652e-3,6563
"UT",1989,36619,1.0813218856309736e-3,246920
"UT",1989,27237,8.922443376801647e-4,305970
"UT",1989,23947,1.30461016617472e-3,122642
"UT",1989,28595,1.4190058090550307e-3,90204
"UT",1995,0,NaN,0
"UT",1995,0,NaN,0
"UT",1995,0,NaN,0
"UT",1995,0,NaN,0
"UT",1995,0,NaN,0
"UT",1995,0,NaN,0
"UT",1995,0,NaN,0
"UT",1995,0,NaN,0
"UT",1995,32532,1.679386392762189e-3,261405
"UT",1995,40990,1.724604238716991e-3,1737790
"UT",1997,0,NaN,0
"UT",1997,0,NaN,0
"UT",1997,0,NaN,0
"UT",1997,0,NaN,0
"UT",1997,0,NaN,0
"UT",1997,0,NaN,0
"UT",1997,0,NaN,0
"UT",1997,0,NaN,0
"UT",1997,0,NaN,0
"UT",1997,40512,3.7684594178998727e-3,323209
"UT",1998,0,NaN,0
"UT",1998,0,NaN,0
"UT",1998,0,NaN,0
"UT",1998,0,NaN,0
"UT",1998,0,NaN,0
"UT",1998,0,NaN,0
"UT",1998,0,NaN,0
"UT",1998,0,NaN,0
"UT",1998,0,NaN,0
"UT",1998,41701,3.932128050604778e-3,327558
"UT",1999,0,NaN,0
"UT",1999,0,NaN,0
"UT",1999,0,NaN,0
"UT",1999,0,NaN,0
"UT",1999,0,NaN,0
"UT",1999,0,NaN,0
"UT",1999,0,NaN,0
"UT",1999,0,NaN,0
"UT",1999,0,NaN,0
"UT",1999,40141,4.250765822929342e-3,306533
"UT",2000,0,NaN,0
"UT",2000,0,NaN,0
"UT",2000,0,NaN,0
"UT",2000,0,NaN,0
"UT",2000,0,NaN,0
"UT",2000,0,NaN,0
"UT",2000,0,NaN,0
"UT",2000,0,NaN,0
"UT",2000,37181,2.5104090129806516e-3,391968
"UT",2000,49271,2.3282045820804858e-3,1840474
"UT",2001,0,NaN,0
"UT",2001,0,NaN,0
"UT",2001,0,NaN,0
"UT",2001,0,NaN,0
"UT",2001,0,NaN,0
"UT",2001,0,NaN,0
"UT",2001,0,NaN,0
"UT",2001,0,NaN,0
"UT",2001,36618,2.5162560731781724e-3,396621
"UT",2001,48736,2.12813393056203e-3,1874882
"UT",2002,0,NaN,0
"UT",2002,0,NaN,0
"UT",2002,0,NaN,0
"UT",2002,0,NaN,0
"UT",2002,0,NaN,0
"UT",2002,0,NaN,0
"UT",2002,0,NaN,0
"UT",2002,0,NaN,0
"UT",2002,37231,2.492417054621787e-3,406834
"UT",2002,48614,2.1940481000834377e-3,1905610
"UT",2003,0,NaN,0
"UT",2003,0,NaN,0
"UT",2003,0,NaN,0
"UT",2003,0,NaN,0
"UT",2003,0,NaN,0
"UT",2003,0,NaN,0
"UT",2003,0,NaN,0
"UT",2003,0,NaN,0
"UT",2003,38465,2.3604393268036703e-3,413906
"UT",2003,49610,2.29725234962722e-3,1933179
"UT",2004,0,NaN,0
"UT",2004,0,NaN,0
"UT",2004,0,NaN,0
"UT",2004,0,NaN,0
"UT",2004,0,NaN,0
"UT",2004,0,NaN,0
"UT",2004,0,NaN,0
"UT",2004,0,NaN,0
"UT",2004,40540,2.597101284582641e-3,422394
"UT",2004,50964,2.300927672381972e-3,1972248
"UT",2005,0,NaN,0
"UT",2005,0,NaN,0
"UT",2005,0,NaN,0
"UT",2005,0,NaN,0
"UT",2005,0,NaN,0
"UT",2005,0,NaN,0
"UT",2005,0,NaN,0
"UT",2005,0,NaN,0
"UT",2005,0,NaN,0
"UT",2005,48473,2.451507849161897e-3,2444210
"UT",2006,0,NaN,0
"UT",2006,0,NaN,0
"UT",2006,0,NaN,0
"UT",2006,0,NaN,0
"UT",2006,0,NaN,0
"UT",2006,0,NaN,0
"UT",2006,0,NaN,0
"UT",2006,0,NaN,0
"UT",2006,0,NaN,0
"UT",2006,51796,2.4129259283874787e-3,2512717
"UT",2007,0,NaN,0
"UT",2007,0,NaN,0
"UT",2007,0,NaN,0
"UT",2007,0,NaN,0
"UT",2007,62851,1.900736369194779e-3,75234
"UT",2007,40048,2.9356675968044035e-3,130805
"UT",2007,67363,1.7638864599854064e-3,331654
"UT",2007,52256,4.803784711718246e-3,274367
"UT",2007,46987,2.197705446516857e-3,295308
"UT",2007,56615,2.065785561480381e-3,1483213
"UT",2008,0,NaN,0
"UT",2008,0,NaN,0
"UT",2008,0,NaN,0
"UT",2008,0,NaN,0
"UT",2008,59434,2.019989929212865e-3,1543077
"UT",2008,40480,2.0043556189411607e-3,51887
"UT",2008,68097,1.7443012884043607e-3,353150
"UT",2008,51008,3.3039906634217834e-3,552665
"UT",2008,45582,3.0990668365414413e-3,116164
"UT",2008,57769,3.9020929407591345e-3,31009
"UT",2009,0,NaN,0
"UT",2009,0,NaN,0
"UT",2009,0,NaN,0
"UT",2009,0,NaN,0
"UT",2009,57215,2.085693474061644e-3,1577413
"UT",2009,40520,2.652266994877484e-3,115373
"UT",2009,67239,1.7400272527447202e-3,347121
